Tumor,Start_Year,End_Year,ICD10,Sex,Autonomous_Community,Age_Group,Burden_Measure,Crude_Rate,Arsenic(As),Cadmium(Cd),Nickel(Ni),Particulate_Matter(PM2.5),Lead(Pb),annual_mean_temp,absolute_max_temp,absolute_min_temp,total_precipitation,rainy_days,tropical_nights,Net_Income
12,2020,2020,12,1,7,4,1,0.0,0.23,0.11,0.87,5.99,0.0,12.2,36.9,-6.15,430.41,105.0,0.38,29125.0
12,2020,2020,12,1,7,5,1,0.0,0.23,0.11,0.87,5.99,0.0,12.2,36.9,-6.15,430.41,105.0,0.38,29125.0
12,2020,2020,12,1,7,6,1,1.79,0.23,0.11,0.87,5.99,0.0,12.2,36.9,-6.15,430.41,105.0,0.38,29125.0
12,2020,2020,12,1,7,7,1,1.64,0.23,0.11,0.87,5.99,0.0,12.2,36.9,-6.15,430.41,105.0,0.38,29125.0
12,2020,2020,12,1,7,8,1,0.0,0.23,0.11,0.87,5.99,0.0,12.2,36.9,-6.15,430.41,105.0,0.38,29125.0
12,2020,2020,12,1,7,9,1,2.22,0.23,0.11,0.87,5.99,0.0,12.2,36.9,-6.15,430.41,105.0,0.38,29125.0
12,2020,2020,12,1,7,10,1,8.54,0.23,0.11,0.87,5.99,0.0,12.2,36.9,-6.15,430.41,105.0,0.38,29125.0
12,2020,2020,12,1,7,11,1,38.64,0.23,0.11,0.87,5.99,0.0,12.2,36.9,-6.15,430.41,105.0,0.38,29125.0
12,2020,2020,12,1,7,12,1,86.12,0.23,0.11,0.87,5.99,0.0,12.2,36.9,-6.15,430.41,105.0,0.38,29125.0
12,2020,2020,12,1,7,13,1,147.71,0.23,0.11,0.87,5.99,0.0,12.2,36.9,-6.15,430.41,105.0,0.38,29125.0
12,2020,2020,12,1,7,14,1,203.73,0.23,0.11,0.87,5.99,0.0,12.2,36.9,-6.15,430.41,105.0,0.38,29125.0
12,2020,2020,12,1,7,15,1,298.47,0.23,0.11,0.87,5.99,0.0,12.2,36.9,-6.15,430.41,105.0,0.38,29125.0
12,2020,2020,12,1,7,16,1,295.58,0.23,0.11,0.87,5.99,0.0,12.2,36.9,-6.15,430.41,105.0,0.38,29125.0
12,2020,2020,12,1,7,17,1,370.2,0.23,0.11,0.87,5.99,0.0,12.2,36.9,-6.15,430.41,105.0,0.38,29125.0
12,2020,2020,12,1,7,18,1,343.4,0.23,0.11,0.87,5.99,0.0,12.2,36.9,-6.15,430.41,105.0,0.38,29125.0
12,2020,2020,12,1,7,19,1,0.75,0.23,0.11,0.87,5.99,0.0,12.2,36.9,-6.15,430.41,105.0,0.38,29125.0
12,2020,2020,12,1,7,20,1,23.76,0.23,0.11,0.87,5.99,0.0,12.2,36.9,-6.15,430.41,105.0,0.38,29125.0
12,2020,2020,12,1,7,21,1,115.75,0.23,0.11,0.87,5.99,0.0,12.2,36.9,-6.15,430.41,105.0,0.38,29125.0
12,2020,2020,12,1,7,22,1,247.78,0.23,0.11,0.87,5.99,0.0,12.2,36.9,-6.15,430.41,105.0,0.38,29125.0
12,2020,2020,12,1,7,23,1,332.44,0.23,0.11,0.87,5.99,0.0,12.2,36.9,-6.15,430.41,105.0,0.38,29125.0
12,2020,2020,12,1,8,0,1,69.03,0.32,0.03,0.48,4.92,0.0,14.89,38.98,-4.46,495.68,101.4,21.0,26722.0
12,2020,2020,12,1,8,1,1,0.0,0.32,0.03,0.48,4.92,0.0,14.89,38.98,-4.46,495.68,101.4,21.0,26722.0
12,2020,2020,12,1,8,2,1,0.0,0.32,0.03,0.48,4.92,0.0,14.89,38.98,-4.46,495.68,101.4,21.0,26722.0
12,2020,2020,12,1,8,3,1,0.0,0.32,0.03,0.48,4.92,0.0,14.89,38.98,-4.46,495.68,101.4,21.0,26722.0
12,2020,2020,12,1,8,4,1,0.0,0.32,0.03,0.48,4.92,0.0,14.89,38.98,-4.46,495.68,101.4,21.0,26722.0
12,2020,2020,12,1,8,5,1,0.0,0.32,0.03,0.48,4.92,0.0,14.89,38.98,-4.46,495.68,101.4,21.0,26722.0
12,2020,2020,12,1,8,6,1,0.0,0.32,0.03,0.48,4.92,0.0,14.89,38.98,-4.46,495.68,101.4,21.0,26722.0
12,2020,2020,12,1,8,7,1,0.0,0.32,0.03,0.48,4.92,0.0,14.89,38.98,-4.46,495.68,101.4,21.0,26722.0
12,2020,2020,12,1,8,8,1,0.0,0.32,0.03,0.48,4.92,0.0,14.89,38.98,-4.46,495.68,101.4,21.0,26722.0
12,2020,2020,12,1,8,9,1,3.48,0.32,0.03,0.48,4.92,0.0,14.89,38.98,-4.46,495.68,101.4,21.0,26722.0
12,2020,2020,12,1,8,10,1,11.93,0.32,0.03,0.48,4.92,0.0,14.89,38.98,-4.46,495.68,101.4,21.0,26722.0
12,2020,2020,12,1,8,11,1,25.82,0.32,0.03,0.48,4.92,0.0,14.89,38.98,-4.46,495.68,101.4,21.0,26722.0
12,2020,2020,12,1,8,12,1,60.1,0.32,0.03,0.48,4.92,0.0,14.89,38.98,-4.46,495.68,101.4,21.0,26722.0
12,2020,2020,12,1,8,13,1,123.59,0.32,0.03,0.48,4.92,0.0,14.89,38.98,-4.46,495.68,101.4,21.0,26722.0
12,2020,2020,12,1,8,14,1,247.38,0.32,0.03,0.48,4.92,0.0,14.89,38.98,-4.46,495.68,101.4,21.0,26722.0
12,2020,2020,12,1,8,15,1,239.43,0.32,0.03,0.48,4.92,0.0,14.89,38.98,-4.46,495.68,101.4,21.0,26722.0
12,2020,2020,12,1,8,16,1,329.08,0.32,0.03,0.48,4.92,0.0,14.89,38.98,-4.46,495.68,101.4,21.0,26722.0
12,2020,2020,12,1,8,17,1,473.99,0.32,0.03,0.48,4.92,0.0,14.89,38.98,-4.46,495.68,101.4,21.0,26722.0
12,2020,2020,12,1,8,18,1,396.86,0.32,0.03,0.48,4.92,0.0,14.89,38.98,-4.46,495.68,101.4,21.0,26722.0
12,2020,2020,12,1,8,19,1,0.55,0.32,0.03,0.48,4.92,0.0,14.89,38.98,-4.46,495.68,101.4,21.0,26722.0
12,2020,2020,12,1,8,20,1,18.77,0.32,0.03,0.48,4.92,0.0,14.89,38.98,-4.46,495.68,101.4,21.0,26722.0
12,2020,2020,12,1,8,21,1,88.99,0.32,0.03,0.48,4.92,0.0,14.89,38.98,-4.46,495.68,101.4,21.0,26722.0
12,2020,2020,12,1,8,22,1,243.72,0.32,0.03,0.48,4.92,0.0,14.89,38.98,-4.46,495.68,101.4,21.0,26722.0
12,2020,2020,12,1,8,23,1,392.79,0.32,0.03,0.48,4.92,0.0,14.89,38.98,-4.46,495.68,101.4,21.0,26722.0
12,2020,2020,12,1,9,0,1,67.11,0.84,0.76,2.6,11.24,0.01,15.66,37.3,-4.23,653.87,79.0,16.0,35030.0
12,2020,2020,12,1,9,1,1,0.0,0.84,0.76,2.6,11.24,0.01,15.66,37.3,-4.23,653.87,79.0,16.0,35030.0
12,2020,2020,12,1,9,2,1,0.0,0.84,0.76,2.6,11.24,0.01,15.66,37.3,-4.23,653.87,79.0,16.0,35030.0
12,2020,2020,12,1,9,3,1,0.0,0.84,0.76,2.6,11.24,0.01,15.66,37.3,-4.23,653.87,79.0,16.0,35030.0
12,2020,2020,12,1,9,4,1,0.0,0.84,0.76,2.6,11.24,0.01,15.66,37.3,-4.23,653.87,79.0,16.0,35030.0
12,2020,2020,12,1,9,5,1,0.0,0.84,0.76,2.6,11.24,0.01,15.66,37.3,-4.23,653.87,79.0,16.0,35030.0
12,2020,2020,12,1,9,6,1,0.0,0.84,0.76,2.6,11.24,0.01,15.66,37.3,-4.23,653.87,79.0,16.0,35030.0
12,2020,2020,12,1,9,7,1,0.0,0.84,0.76,2.6,11.24,0.01,15.66,37.3,-4.23,653.87,79.0,16.0,35030.0
12,2020,2020,12,1,9,8,1,1.17,0.84,0.76,2.6,11.24,0.01,15.66,37.3,-4.23,653.87,79.0,16.0,35030.0
12,2020,2020,12,1,9,9,1,4.06,0.84,0.76,2.6,11.24,0.01,15.66,37.3,-4.23,653.87,79.0,16.0,35030.0
12,2020,2020,12,1,9,10,1,11.52,0.84,0.76,2.6,11.24,0.01,15.66,37.3,-4.23,653.87,79.0,16.0,35030.0
12,2020,2020,12,1,9,11,1,32.05,0.84,0.76,2.6,11.24,0.01,15.66,37.3,-4.23,653.87,79.0,16.0,35030.0
12,2020,2020,12,1,9,12,1,79.22,0.84,0.76,2.6,11.24,0.01,15.66,37.3,-4.23,653.87,79.0,16.0,35030.0
12,2020,2020,12,1,9,13,1,146.85,0.84,0.76,2.6,11.24,0.01,15.66,37.3,-4.23,653.87,79.0,16.0,35030.0
12,2020,2020,12,1,9,14,1,207.66,0.84,0.76,2.6,11.24,0.01,15.66,37.3,-4.23,653.87,79.0,16.0,35030.0
12,2020,2020,12,1,9,15,1,287.46,0.84,0.76,2.6,11.24,0.01,15.66,37.3,-4.23,653.87,79.0,16.0,35030.0
12,2020,2020,12,1,9,16,1,312.47,0.84,0.76,2.6,11.24,0.01,15.66,37.3,-4.23,653.87,79.0,16.0,35030.0
12,2020,2020,12,1,9,17,1,370.45,0.84,0.76,2.6,11.24,0.01,15.66,37.3,-4.23,653.87,79.0,16.0,35030.0
12,2020,2020,12,1,9,18,1,376.71,0.84,0.76,2.6,11.24,0.01,15.66,37.3,-4.23,653.87,79.0,16.0,35030.0
12,2020,2020,12,1,9,19,1,0.79,0.84,0.76,2.6,11.24,0.01,15.66,37.3,-4.23,653.87,79.0,16.0,35030.0
12,2020,2020,12,1,9,20,1,21.2,0.84,0.76,2.6,11.24,0.01,15.66,37.3,-4.23,653.87,79.0,16.0,35030.0
12,2020,2020,12,1,9,21,1,110.55,0.84,0.76,2.6,11.24,0.01,15.66,37.3,-4.23,653.87,79.0,16.0,35030.0
12,2020,2020,12,1,9,22,1,245.24,0.84,0.76,2.6,11.24,0.01,15.66,37.3,-4.23,653.87,79.0,16.0,35030.0
12,2020,2020,12,1,9,23,1,347.45,0.84,0.76,2.6,11.24,0.01,15.66,37.3,-4.23,653.87,79.0,16.0,35030.0
12,2020,2020,12,1,10,0,1,78.34,0.48,0.1,1.25,13.14,0.01,17.68,36.43,-1.83,534.63,66.0,43.33,27948.0
12,2020,2020,12,1,10,1,1,0.0,0.48,0.1,1.25,13.14,0.01,17.68,36.43,-1.83,534.63,66.0,43.33,27948.0
12,2020,2020,12,1,10,2,1,0.0,0.48,0.1,1.25,13.14,0.01,17.68,36.43,-1.83,534.63,66.0,43.33,27948.0
12,2020,2020,12,1,10,3,1,0.0,0.48,0.1,1.25,13.14,0.01,17.68,36.43,-1.83,534.63,66.0,43.33,27948.0
12,2020,2020,12,1,10,4,1,0.0,0.48,0.1,1.25,13.14,0.01,17.68,36.43,-1.83,534.63,66.0,43.33,27948.0
12,2020,2020,12,1,10,5,1,0.78,0.48,0.1,1.25,13.14,0.01,17.68,36.43,-1.83,534.63,66.0,43.33,27948.0
12,2020,2020,12,1,10,6,1,0.0,0.48,0.1,1.25,13.14,0.01,17.68,36.43,-1.83,534.63,66.0,43.33,27948.0
12,2020,2020,12,1,10,7,1,0.71,0.48,0.1,1.25,13.14,0.01,17.68,36.43,-1.83,534.63,66.0,43.33,27948.0
12,2020,2020,12,1,10,8,1,1.77,0.48,0.1,1.25,13.14,0.01,17.68,36.43,-1.83,534.63,66.0,43.33,27948.0
12,2020,2020,12,1,10,9,1,3.73,0.48,0.1,1.25,13.14,0.01,17.68,36.43,-1.83,534.63,66.0,43.33,27948.0
12,2020,2020,12,1,10,10,1,15.07,0.48,0.1,1.25,13.14,0.01,17.68,36.43,-1.83,534.63,66.0,43.33,27948.0
12,2020,2020,12,1,10,11,1,46.51,0.48,0.1,1.25,13.14,0.01,17.68,36.43,-1.83,534.63,66.0,43.33,27948.0
12,2020,2020,12,1,10,12,1,77.46,0.48,0.1,1.25,13.14,0.01,17.68,36.43,-1.83,534.63,66.0,43.33,27948.0
12,2020,2020,12,1,10,13,1,166.44,0.48,0.1,1.25,13.14,0.01,17.68,36.43,-1.83,534.63,66.0,43.33,27948.0
12,2020,2020,12,1,10,14,1,249.94,0.48,0.1,1.25,13.14,0.01,17.68,36.43,-1.83,534.63,66.0,43.33,27948.0
12,2020,2020,12,1,10,15,1,295.68,0.48,0.1,1.25,13.14,0.01,17.68,36.43,-1.83,534.63,66.0,43.33,27948.0
12,2020,2020,12,1,10,16,1,378.96,0.48,0.1,1.25,13.14,0.01,17.68,36.43,-1.83,534.63,66.0,43.33,27948.0
12,2020,2020,12,1,10,17,1,413.85,0.48,0.1,1.25,13.14,0.01,17.68,36.43,-1.83,534.63,66.0,43.33,27948.0
12,2020,2020,12,1,10,18,1,356.02,0.48,0.1,1.25,13.14,0.01,17.68,36.43,-1.83,534.63,66.0,43.33,27948.0
12,2020,2020,12,1,10,19,1,1.0,0.48,0.1,1.25,13.14,0.01,17.68,36.43,-1.83,534.63,66.0,43.33,27948.0
12,2020,2020,12,1,10,20,1,30.23,0.48,0.1,1.25,13.14,0.01,17.68,36.43,-1.83,534.63,66.0,43.33,27948.0
12,2020,2020,12,1,10,21,1,118.68,0.48,0.1,1.25,13.14,0.01,17.68,36.43,-1.83,534.63,66.0,43.33,27948.0
12,2020,2020,12,1,10,22,1,271.41,0.48,0.1,1.25,13.14,0.01,17.68,36.43,-1.83,534.63,66.0,43.33,27948.0
12,2020,2020,12,1,10,23,1,383.1,0.48,0.1,1.25,13.14,0.01,17.68,36.43,-1.83,534.63,66.0,43.33,27948.0
12,2020,2020,12,1,11,0,1,95.71,0.33,0.04,0.94,7.26,0.0,17.56,41.2,-2.55,504.3,96.0,27.0,22250.0
12,2020,2020,12,1,11,1,1,0.0,0.33,0.04,0.94,7.26,0.0,17.56,41.2,-2.55,504.3,96.0,27.0,22250.0
12,2020,2020,12,1,11,2,1,0.0,0.33,0.04,0.94,7.26,0.0,17.56,41.2,-2.55,504.3,96.0,27.0,22250.0
12,2020,2020,12,1,11,3,1,0.0,0.33,0.04,0.94,7.26,0.0,17.56,41.2,-2.55,504.3,96.0,27.0,22250.0
12,2020,2020,12,1,11,4,1,0.0,0.33,0.04,0.94,7.26,0.0,17.56,41.2,-2.55,504.3,96.0,27.0,22250.0
12,2020,2020,12,1,11,5,1,0.0,0.33,0.04,0.94,7.26,0.0,17.56,41.2,-2.55,504.3,96.0,27.0,22250.0
12,2020,2020,12,1,11,6,1,0.0,0.33,0.04,0.94,7.26,0.0,17.56,41.2,-2.55,504.3,96.0,27.0,22250.0
12,2020,2020,12,1,11,7,1,0.0,0.33,0.04,0.94,7.26,0.0,17.56,41.2,-2.55,504.3,96.0,27.0,22250.0
12,2020,2020,12,1,11,8,1,0.0,0.33,0.04,0.94,7.26,0.0,17.56,41.2,-2.55,504.3,96.0,27.0,22250.0
12,2020,2020,12,1,11,9,1,0.0,0.33,0.04,0.94,7.26,0.0,17.56,41.2,-2.55,504.3,96.0,27.0,22250.0
12,2020,2020,12,1,11,10,1,14.66,0.33,0.04,0.94,7.26,0.0,17.56,41.2,-2.55,504.3,96.0,27.0,22250.0
12,2020,2020,12,1,11,11,1,26.15,0.33,0.04,0.94,7.26,0.0,17.56,41.2,-2.55,504.3,96.0,27.0,22250.0
12,2020,2020,12,1,11,12,1,102.78,0.33,0.04,0.94,7.26,0.0,17.56,41.2,-2.55,504.3,96.0,27.0,22250.0
12,2020,2020,12,1,11,13,1,185.98,0.33,0.04,0.94,7.26,0.0,17.56,41.2,-2.55,504.3,96.0,27.0,22250.0
12,2020,2020,12,1,11,14,1,296.66,0.33,0.04,0.94,7.26,0.0,17.56,41.2,-2.55,504.3,96.0,27.0,22250.0
12,2020,2020,12,1,11,15,1,383.51,0.33,0.04,0.94,7.26,0.0,17.56,41.2,-2.55,504.3,96.0,27.0,22250.0
12,2020,2020,12,1,11,16,1,455.65,0.33,0.04,0.94,7.26,0.0,17.56,41.2,-2.55,504.3,96.0,27.0,22250.0
12,2020,2020,12,1,11,17,1,402.93,0.33,0.04,0.94,7.26,0.0,17.56,41.2,-2.55,504.3,96.0,27.0,22250.0
12,2020,2020,12,1,11,18,1,415.72,0.33,0.04,0.94,7.26,0.0,17.56,41.2,-2.55,504.3,96.0,27.0,22250.0
12,2020,2020,12,1,11,19,1,0.0,0.33,0.04,0.94,7.26,0.0,17.56,41.2,-2.55,504.3,96.0,27.0,22250.0
12,2020,2020,12,1,11,20,1,20.48,0.33,0.04,0.94,7.26,0.0,17.56,41.2,-2.55,504.3,96.0,27.0,22250.0
12,2020,2020,12,1,11,21,1,141.1,0.33,0.04,0.94,7.26,0.0,17.56,41.2,-2.55,504.3,96.0,27.0,22250.0
12,2020,2020,12,1,11,22,1,335.78,0.33,0.04,0.94,7.26,0.0,17.56,41.2,-2.55,504.3,96.0,27.0,22250.0
12,2020,2020,12,1,11,23,1,427.86,0.33,0.04,0.94,7.26,0.0,17.56,41.2,-2.55,504.3,96.0,27.0,22250.0
12,2020,2020,12,1,12,0,1,88.69,1.26,0.98,5.97,10.05,0.04,13.62,36.38,-2.68,1257.82,152.75,1.5,27862.0
12,2020,2020,12,1,12,1,1,0.0,1.26,0.98,5.97,10.05,0.04,13.62,36.38,-2.68,1257.82,152.75,1.5,27862.0
12,2020,2020,12,1,12,2,1,0.0,1.26,0.98,5.97,10.05,0.04,13.62,36.38,-2.68,1257.82,152.75,1.5,27862.0
12,2020,2020,12,1,12,3,1,0.0,1.26,0.98,5.97,10.05,0.04,13.62,36.38,-2.68,1257.82,152.75,1.5,27862.0
12,2020,2020,12,1,12,4,1,0.0,1.26,0.98,5.97,10.05,0.04,13.62,36.38,-2.68,1257.82,152.75,1.5,27862.0
12,2020,2020,12,1,12,5,1,0.0,1.26,0.98,5.97,10.05,0.04,13.62,36.38,-2.68,1257.82,152.75,1.5,27862.0
12,2020,2020,12,1,12,6,1,0.0,1.26,0.98,5.97,10.05,0.04,13.62,36.38,-2.68,1257.82,152.75,1.5,27862.0
12,2020,2020,12,1,12,7,1,1.44,1.26,0.98,5.97,10.05,0.04,13.62,36.38,-2.68,1257.82,152.75,1.5,27862.0
12,2020,2020,12,1,12,8,1,0.0,1.26,0.98,5.97,10.05,0.04,13.62,36.38,-2.68,1257.82,152.75,1.5,27862.0
12,2020,2020,12,1,12,9,1,8.1,1.26,0.98,5.97,10.05,0.04,13.62,36.38,-2.68,1257.82,152.75,1.5,27862.0
12,2020,2020,12,1,12,10,1,10.05,1.26,0.98,5.97,10.05,0.04,13.62,36.38,-2.68,1257.82,152.75,1.5,27862.0
12,2020,2020,12,1,12,11,1,32.92,1.26,0.98,5.97,10.05,0.04,13.62,36.38,-2.68,1257.82,152.75,1.5,27862.0
12,2020,2020,12,1,12,12,1,88.52,1.26,0.98,5.97,10.05,0.04,13.62,36.38,-2.68,1257.82,152.75,1.5,27862.0
12,2020,2020,12,1,12,13,1,163.07,1.26,0.98,5.97,10.05,0.04,13.62,36.38,-2.68,1257.82,152.75,1.5,27862.0
12,2020,2020,12,1,12,14,1,241.2,1.26,0.98,5.97,10.05,0.04,13.62,36.38,-2.68,1257.82,152.75,1.5,27862.0
12,2020,2020,12,1,12,15,1,299.14,1.26,0.98,5.97,10.05,0.04,13.62,36.38,-2.68,1257.82,152.75,1.5,27862.0
12,2020,2020,12,1,12,16,1,293.66,1.26,0.98,5.97,10.05,0.04,13.62,36.38,-2.68,1257.82,152.75,1.5,27862.0
12,2020,2020,12,1,12,17,1,383.49,1.26,0.98,5.97,10.05,0.04,13.62,36.38,-2.68,1257.82,152.75,1.5,27862.0
12,2020,2020,12,1,12,18,1,291.68,1.26,0.98,5.97,10.05,0.04,13.62,36.38,-2.68,1257.82,152.75,1.5,27862.0
12,2020,2020,12,1,12,19,1,1.65,1.26,0.98,5.97,10.05,0.04,13.62,36.38,-2.68,1257.82,152.75,1.5,27862.0
12,2020,2020,12,1,12,20,1,21.15,1.26,0.98,5.97,10.05,0.04,13.62,36.38,-2.68,1257.82,152.75,1.5,27862.0
12,2020,2020,12,1,12,21,1,124.49,1.26,0.98,5.97,10.05,0.04,13.62,36.38,-2.68,1257.82,152.75,1.5,27862.0
12,2020,2020,12,1,12,22,1,269.18,1.26,0.98,5.97,10.05,0.04,13.62,36.38,-2.68,1257.82,152.75,1.5,27862.0
12,2020,2020,12,1,12,23,1,318.44,1.26,0.98,5.97,10.05,0.04,13.62,36.38,-2.68,1257.82,152.75,1.5,27862.0
12,2020,2020,12,1,13,0,1,54.84,0.25,0.06,1.11,10.47,0.0,15.66,41.2,-5.0,425.8,81.0,20.0,37051.0
12,2020,2020,12,1,13,1,1,0.0,0.25,0.06,1.11,10.47,0.0,15.66,41.2,-5.0,425.8,81.0,20.0,37051.0
12,2020,2020,12,1,13,2,1,0.0,0.25,0.06,1.11,10.47,0.0,15.66,41.2,-5.0,425.8,81.0,20.0,37051.0
12,2020,2020,12,1,13,3,1,0.0,0.25,0.06,1.11,10.47,0.0,15.66,41.2,-5.0,425.8,81.0,20.0,37051.0
12,2020,2020,12,1,13,4,1,0.0,0.25,0.06,1.11,10.47,0.0,15.66,41.2,-5.0,425.8,81.0,20.0,37051.0
12,2020,2020,12,1,13,5,1,0.0,0.25,0.06,1.11,10.47,0.0,15.66,41.2,-5.0,425.8,81.0,20.0,37051.0
12,2020,2020,12,1,13,6,1,0.0,0.25,0.06,1.11,10.47,0.0,15.66,41.2,-5.0,425.8,81.0,20.0,37051.0
12,2020,2020,12,1,13,7,1,0.0,0.25,0.06,1.11,10.47,0.0,15.66,41.2,-5.0,425.8,81.0,20.0,37051.0
12,2020,2020,12,1,13,8,1,2.92,0.25,0.06,1.11,10.47,0.0,15.66,41.2,-5.0,425.8,81.0,20.0,37051.0
12,2020,2020,12,1,13,9,1,3.85,0.25,0.06,1.11,10.47,0.0,15.66,41.2,-5.0,425.8,81.0,20.0,37051.0
12,2020,2020,12,1,13,10,1,7.05,0.25,0.06,1.11,10.47,0.0,15.66,41.2,-5.0,425.8,81.0,20.0,37051.0
12,2020,2020,12,1,13,11,1,17.82,0.25,0.06,1.11,10.47,0.0,15.66,41.2,-5.0,425.8,81.0,20.0,37051.0
12,2020,2020,12,1,13,12,1,51.45,0.25,0.06,1.11,10.47,0.0,15.66,41.2,-5.0,425.8,81.0,20.0,37051.0
12,2020,2020,12,1,13,13,1,106.86,0.25,0.06,1.11,10.47,0.0,15.66,41.2,-5.0,425.8,81.0,20.0,37051.0
12,2020,2020,12,1,13,14,1,192.48,0.25,0.06,1.11,10.47,0.0,15.66,41.2,-5.0,425.8,81.0,20.0,37051.0
12,2020,2020,12,1,13,15,1,233.02,0.25,0.06,1.11,10.47,0.0,15.66,41.2,-5.0,425.8,81.0,20.0,37051.0
12,2020,2020,12,1,13,16,1,273.86,0.25,0.06,1.11,10.47,0.0,15.66,41.2,-5.0,425.8,81.0,20.0,37051.0
12,2020,2020,12,1,13,17,1,407.03,0.25,0.06,1.11,10.47,0.0,15.66,41.2,-5.0,425.8,81.0,20.0,37051.0
12,2020,2020,12,1,13,18,1,416.21,0.25,0.06,1.11,10.47,0.0,15.66,41.2,-5.0,425.8,81.0,20.0,37051.0
12,2020,2020,12,1,13,19,1,1.0,0.25,0.06,1.11,10.47,0.0,15.66,41.2,-5.0,425.8,81.0,20.0,37051.0
12,2020,2020,12,1,13,20,1,12.13,0.25,0.06,1.11,10.47,0.0,15.66,41.2,-5.0,425.8,81.0,20.0,37051.0
12,2020,2020,12,1,13,21,1,76.52,0.25,0.06,1.11,10.47,0.0,15.66,41.2,-5.0,425.8,81.0,20.0,37051.0
12,2020,2020,12,1,13,22,1,211.65,0.25,0.06,1.11,10.47,0.0,15.66,41.2,-5.0,425.8,81.0,20.0,37051.0
12,2020,2020,12,1,13,23,1,351.58,0.25,0.06,1.11,10.47,0.0,15.66,41.2,-5.0,425.8,81.0,20.0,37051.0
12,2020,2020,12,1,14,0,1,67.27,0.13,0.13,1.53,12.94,0.0,19.03,36.3,0.8,286.3,49.0,76.0,26925.0
12,2020,2020,12,1,14,1,1,0.0,0.13,0.13,1.53,12.94,0.0,19.03,36.3,0.8,286.3,49.0,76.0,26925.0
12,2020,2020,12,1,14,2,1,0.0,0.13,0.13,1.53,12.94,0.0,19.03,36.3,0.8,286.3,49.0,76.0,26925.0
12,2020,2020,12,1,14,3,1,0.0,0.13,0.13,1.53,12.94,0.0,19.03,36.3,0.8,286.3,49.0,76.0,26925.0
12,2020,2020,12,1,14,4,1,0.0,0.13,0.13,1.53,12.94,0.0,19.03,36.3,0.8,286.3,49.0,76.0,26925.0
12,2020,2020,12,1,14,5,1,2.25,0.13,0.13,1.53,12.94,0.0,19.03,36.3,0.8,286.3,49.0,76.0,26925.0
12,2020,2020,12,1,14,6,1,0.0,0.13,0.13,1.53,12.94,0.0,19.03,36.3,0.8,286.3,49.0,76.0,26925.0
12,2020,2020,12,1,14,7,1,0.0,0.13,0.13,1.53,12.94,0.0,19.03,36.3,0.8,286.3,49.0,76.0,26925.0
12,2020,2020,12,1,14,8,1,1.82,0.13,0.13,1.53,12.94,0.0,19.03,36.3,0.8,286.3,49.0,76.0,26925.0
12,2020,2020,12,1,14,9,1,11.94,0.13,0.13,1.53,12.94,0.0,19.03,36.3,0.8,286.3,49.0,76.0,26925.0
12,2020,2020,12,1,14,10,1,17.29,0.13,0.13,1.53,12.94,0.0,19.03,36.3,0.8,286.3,49.0,76.0,26925.0
12,2020,2020,12,1,14,11,1,44.41,0.13,0.13,1.53,12.94,0.0,19.03,36.3,0.8,286.3,49.0,76.0,26925.0
12,2020,2020,12,1,14,12,1,83.87,0.13,0.13,1.53,12.94,0.0,19.03,36.3,0.8,286.3,49.0,76.0,26925.0
12,2020,2020,12,1,14,13,1,153.1,0.13,0.13,1.53,12.94,0.0,19.03,36.3,0.8,286.3,49.0,76.0,26925.0
12,2020,2020,12,1,14,14,1,247.12,0.13,0.13,1.53,12.94,0.0,19.03,36.3,0.8,286.3,49.0,76.0,26925.0
12,2020,2020,12,1,14,15,1,312.76,0.13,0.13,1.53,12.94,0.0,19.03,36.3,0.8,286.3,49.0,76.0,26925.0
12,2020,2020,12,1,14,16,1,434.58,0.13,0.13,1.53,12.94,0.0,19.03,36.3,0.8,286.3,49.0,76.0,26925.0
12,2020,2020,12,1,14,17,1,467.38,0.13,0.13,1.53,12.94,0.0,19.03,36.3,0.8,286.3,49.0,76.0,26925.0
12,2020,2020,12,1,14,18,1,291.38,0.13,0.13,1.53,12.94,0.0,19.03,36.3,0.8,286.3,49.0,76.0,26925.0
12,2020,2020,12,1,14,19,1,2.3,0.13,0.13,1.53,12.94,0.0,19.03,36.3,0.8,286.3,49.0,76.0,26925.0
12,2020,2020,12,1,14,20,1,30.29,0.13,0.13,1.53,12.94,0.0,19.03,36.3,0.8,286.3,49.0,76.0,26925.0
12,2020,2020,12,1,14,21,1,115.1,0.13,0.13,1.53,12.94,0.0,19.03,36.3,0.8,286.3,49.0,76.0,26925.0
12,2020,2020,12,1,14,22,1,277.28,0.13,0.13,1.53,12.94,0.0,19.03,36.3,0.8,286.3,49.0,76.0,26925.0
12,2020,2020,12,1,14,23,1,405.1,0.13,0.13,1.53,12.94,0.0,19.03,36.3,0.8,286.3,49.0,76.0,26925.0
12,2020,2020,12,1,15,0,1,68.69,0.24,0.06,1.35,11.83,0.0,13.73,41.3,-4.2,725.0,132.0,0.0,37728.0
12,2020,2020,12,1,15,1,1,0.0,0.24,0.06,1.35,11.83,0.0,13.73,41.3,-4.2,725.0,132.0,0.0,37728.0
12,2020,2020,12,1,15,2,1,0.0,0.24,0.06,1.35,11.83,0.0,13.73,41.3,-4.2,725.0,132.0,0.0,37728.0
12,2020,2020,12,1,15,3,1,0.0,0.24,0.06,1.35,11.83,0.0,13.73,41.3,-4.2,725.0,132.0,0.0,37728.0
